State,make,model,index
WI,MAZDA,MX-5 MIATA,0
WV,MAZDA,MX-5 MIATA,0
WY,MAZDA,MX-5 MIATA,0
AK,LINCOLN,NAVIGATOR,0
AL,LINCOLN,NAVIGATOR,0
AR,LINCOLN,NAVIGATOR,0
AZ,LINCOLN,NAVIGATOR,0
CA,LINCOLN,NAVIGATOR,1.86
CO,LINCOLN,NAVIGATOR,0
CT,LINCOLN,NAVIGATOR,0
DC,LINCOLN,NAVIGATOR,0
DE,LINCOLN,NAVIGATOR,0
FL,LINCOLN,NAVIGATOR,0.66
GA,LINCOLN,NAVIGATOR,0
HI,LINCOLN,NAVIGATOR,0
IA,LINCOLN,NAVIGATOR,0
ID,LINCOLN,NAVIGATOR,0
IL,LINCOLN,NAVIGATOR,0
IN,LINCOLN,NAVIGATOR,0
KS,LINCOLN,NAVIGATOR,0
KY,LINCOLN,NAVIGATOR,0
LA,LINCOLN,NAVIGATOR,0
MA,LINCOLN,NAVIGATOR,0
MD,LINCOLN,NAVIGATOR,0
ME,LINCOLN,NAVIGATOR,0
MI,LINCOLN,NAVIGATOR,0
MN,LINCOLN,NAVIGATOR,0
MO,LINCOLN,NAVIGATOR,0
MS,LINCOLN,NAVIGATOR,0
MT,LINCOLN,NAVIGATOR,0
NC,LINCOLN,NAVIGATOR,0
ND,LINCOLN,NAVIGATOR,0
NE,LINCOLN,NAVIGATOR,0
NH,LINCOLN,NAVIGATOR,3.15
NJ,LINCOLN,NAVIGATOR,0
NM,LINCOLN,NAVIGATOR,0
NV,LINCOLN,NAVIGATOR,0.95
NY,LINCOLN,NAVIGATOR,0
OH,LINCOLN,NAVIGATOR,0
OK,LINCOLN,NAVIGATOR,0
OR,LINCOLN,NAVIGATOR,0
PA,LINCOLN,NAVIGATOR,0
RI,LINCOLN,NAVIGATOR,0
SC,LINCOLN,NAVIGATOR,0
SD,LINCOLN,NAVIGATOR,0
TN,LINCOLN,NAVIGATOR,0
TX,LINCOLN,NAVIGATOR,1.95
UT,LINCOLN,NAVIGATOR,0
VA,LINCOLN,NAVIGATOR,0
VT,LINCOLN,NAVIGATOR,0
WA,LINCOLN,NAVIGATOR,0
WI,LINCOLN,NAVIGATOR,0
WV,LINCOLN,NAVIGATOR,0
WY,LINCOLN,NAVIGATOR,0
AK,VOLKSWAGEN,NEW BEETLE,0
AL,VOLKSWAGEN,NEW BEETLE,0
AR,VOLKSWAGEN,NEW BEETLE,0
AZ,VOLKSWAGEN,NEW BEETLE,0
CA,VOLKSWAGEN,NEW BEETLE,2.15
CO,VOLKSWAGEN,NEW BEETLE,0
CT,VOLKSWAGEN,NEW BEETLE,0
DC,VOLKSWAGEN,NEW BEETLE,0
DE,VOLKSWAGEN,NEW BEETLE,0
FL,VOLKSWAGEN,NEW BEETLE,0.55
GA,VOLKSWAGEN,NEW BEETLE,0
HI,VOLKSWAGEN,NEW BEETLE,0
IA,VOLKSWAGEN,NEW BEETLE,0
ID,VOLKSWAGEN,NEW BEETLE,0
IL,VOLKSWAGEN,NEW BEETLE,0
IN,VOLKSWAGEN,NEW BEETLE,0
KS,VOLKSWAGEN,NEW BEETLE,0
KY,VOLKSWAGEN,NEW BEETLE,0
LA,VOLKSWAGEN,NEW BEETLE,0
MA,VOLKSWAGEN,NEW BEETLE,0
MD,VOLKSWAGEN,NEW BEETLE,0
ME,VOLKSWAGEN,NEW BEETLE,0
MI,VOLKSWAGEN,NEW BEETLE,0
MN,VOLKSWAGEN,NEW BEETLE,0
MO,VOLKSWAGEN,NEW BEETLE,0
MS,VOLKSWAGEN,NEW BEETLE,0
MT,VOLKSWAGEN,NEW BEETLE,0
NC,VOLKSWAGEN,NEW BEETLE,0
ND,VOLKSWAGEN,NEW BEETLE,0
NE,VOLKSWAGEN,NEW BEETLE,0
NH,VOLKSWAGEN,NEW BEETLE,0.17
NJ,VOLKSWAGEN,NEW BEETLE,0
NM,VOLKSWAGEN,NEW BEETLE,0
NV,VOLKSWAGEN,NEW BEETLE,0
NY,VOLKSWAGEN,NEW BEETLE,0
OH,VOLKSWAGEN,NEW BEETLE,0
OK,VOLKSWAGEN,NEW BEETLE,0
OR,VOLKSWAGEN,NEW BEETLE,0
PA,VOLKSWAGEN,NEW BEETLE,0
RI,VOLKSWAGEN,NEW BEETLE,0
SC,VOLKSWAGEN,NEW BEETLE,0
SD,VOLKSWAGEN,NEW BEETLE,0
TN,VOLKSWAGEN,NEW BEETLE,0
TX,VOLKSWAGEN,NEW BEETLE,0.26
UT,VOLKSWAGEN,NEW BEETLE,0
VA,VOLKSWAGEN,NEW BEETLE,0
VT,VOLKSWAGEN,NEW BEETLE,0
WA,VOLKSWAGEN,NEW BEETLE,0
WI,VOLKSWAGEN,NEW BEETLE,0
WV,VOLKSWAGEN,NEW BEETLE,0
WY,VOLKSWAGEN,NEW BEETLE,0
AK,NISSAN,NV,0
AL,NISSAN,NV,0
AR,NISSAN,NV,0
AZ,NISSAN,NV,0
CA,NISSAN,NV,1.55
CO,NISSAN,NV,0
CT,NISSAN,NV,0
DC,NISSAN,NV,0
DE,NISSAN,NV,0
FL,NISSAN,NV,0
GA,NISSAN,NV,0
HI,NISSAN,NV,0
IA,NISSAN,NV,0
ID,NISSAN,NV,1.98
IL,NISSAN,NV,0
IN,NISSAN,NV,0
KS,NISSAN,NV,0
KY,NISSAN,NV,0
LA,NISSAN,NV,0
MA,NISSAN,NV,0
MD,NISSAN,NV,0
ME,NISSAN,NV,0
MI,NISSAN,NV,0
MN,NISSAN,NV,0
MO,NISSAN,NV,0
MS,NISSAN,NV,0
MT,NISSAN,NV,0
NC,NISSAN,NV,0
ND,NISSAN,NV,0
NE,NISSAN,NV,0
NH,NISSAN,NV,7.12
NJ,NISSAN,NV,0
NM,NISSAN,NV,0
NV,NISSAN,NV,0
NY,NISSAN,NV,0
OH,NISSAN,NV,0
OK,NISSAN,NV,0
OR,NISSAN,NV,0
PA,NISSAN,NV,0
RI,NISSAN,NV,0
SC,NISSAN,NV,0
SD,NISSAN,NV,0
TN,NISSAN,NV,0
TX,NISSAN,NV,0.19
UT,NISSAN,NV,0
VA,NISSAN,NV,0
VT,NISSAN,NV,0
WA,NISSAN,NV,0
WI,NISSAN,NV,0
WV,NISSAN,NV,0
WY,NISSAN,NV,0
AK,LEXUS,NX,0
AL,LEXUS,NX,0
AR,LEXUS,NX,0
AZ,LEXUS,NX,0
CA,LEXUS,NX,0
CO,LEXUS,NX,0
CT,LEXUS,NX,0
DC,LEXUS,NX,0
DE,LEXUS,NX,0
FL,LEXUS,NX,0
GA,LEXUS,NX,0
HI,LEXUS,NX,0
IA,LEXUS,NX,0
ID,LEXUS,NX,0
IL,LEXUS,NX,0
IN,LEXUS,NX,0
KS,LEXUS,NX,0
KY,LEXUS,NX,0
LA,LEXUS,NX,0
MA,LEXUS,NX,0
MD,LEXUS,NX,0
ME,LEXUS,NX,0
MI,LEXUS,NX,0
MN,LEXUS,NX,0
MO,LEXUS,NX,0
MS,LEXUS,NX,0
MT,LEXUS,NX,0
NC,LEXUS,NX,0
ND,LEXUS,NX,0
NE,LEXUS,NX,0
NH,LEXUS,NX,0
NJ,LEXUS,NX,0
NM,LEXUS,NX,0
NV,LEXUS,NX,0
NY,LEXUS,NX,0
OH,LEXUS,NX,0
OK,LEXUS,NX,0
OR,LEXUS,NX,0
PA,LEXUS,NX,0
RI,LEXUS,NX,0
SC,LEXUS,NX,0
SD,LEXUS,NX,0
TN,LEXUS,NX,0
TX,LEXUS,NX,0
UT,LEXUS,NX,0
VA,LEXUS,NX,0
VT,LEXUS,NX,0
WA,LEXUS,NX,0
WI,LEXUS,NX,0
WV,LEXUS,NX,0
WY,LEXUS,NX,0
AK,HONDA,ODYSSEY,0
AL,HONDA,ODYSSEY,0
AR,HONDA,ODYSSEY,1.93
AZ,HONDA,ODYSSEY,0
CA,HONDA,ODYSSEY,2.25
CO,HONDA,ODYSSEY,1.59
CT,HONDA,ODYSSEY,0.79
DC,HONDA,ODYSSEY,0
DE,HONDA,ODYSSEY,0
FL,HONDA,ODYSSEY,1.28
GA,HONDA,ODYSSEY,2.72
HI,HONDA,ODYSSEY,0
IA,HONDA,ODYSSEY,1.64
ID,HONDA,ODYSSEY,1.22
IL,HONDA,ODYSSEY,2.9
IN,HONDA,ODYSSEY,3.44
KS,HONDA,ODYSSEY,2.47
KY,HONDA,ODYSSEY,0
LA,HONDA,ODYSSEY,1.99
MA,HONDA,ODYSSEY,0
MD,HONDA,ODYSSEY,3.2
ME,HONDA,ODYSSEY,2.83
MI,HONDA,ODYSSEY,1.39
MN,HONDA,ODYSSEY,0
MO,HONDA,ODYSSEY,3.14
MS,HONDA,ODYSSEY,3.05
MT,HONDA,ODYSSEY,0
NC,HONDA,ODYSSEY,4.86
ND,HONDA,ODYSSEY,0
NE,HONDA,ODYSSEY,0
NH,HONDA,ODYSSEY,2.09
NJ,HONDA,ODYSSEY,0.15
NM,HONDA,ODYSSEY,2.24
NV,HONDA,ODYSSEY,0.6
NY,HONDA,ODYSSEY,0
OH,HONDA,ODYSSEY,0.29
OK,HONDA,ODYSSEY,0.29
OR,HONDA,ODYSSEY,1.42
PA,HONDA,ODYSSEY,1.61
RI,HONDA,ODYSSEY,0
SC,HONDA,ODYSSEY,0.54
SD,HONDA,ODYSSEY,6
TN,HONDA,ODYSSEY,3.79
TX,HONDA,ODYSSEY,1.89
UT,HONDA,ODYSSEY,2.42
VA,HONDA,ODYSSEY,0
VT,HONDA,ODYSSEY,2
WA,HONDA,ODYSSEY,1.75
WI,HONDA,ODYSSEY,0
WV,HONDA,ODYSSEY,0.52
WY,HONDA,ODYSSEY,0
AK,KIA,OPTIMA,0
AL,KIA,OPTIMA,0
AR,KIA,OPTIMA,0.42
AZ,KIA,OPTIMA,0
CA,KIA,OPTIMA,0.9
CO,KIA,OPTIMA,0.96
CT,KIA,OPTIMA,0
DC,KIA,OPTIMA,0
DE,KIA,OPTIMA,0
FL,KIA,OPTIMA,0.42
GA,KIA,OPTIMA,0.71
HI,KIA,OPTIMA,0
IA,KIA,OPTIMA,0.31
ID,KIA,OPTIMA,1.74
IL,KIA,OPTIMA,0.45
IN,KIA,OPTIMA,0
KS,KIA,OPTIMA,0
KY,KIA,OPTIMA,0
LA,KIA,OPTIMA,0.53
MA,KIA,OPTIMA,0
MD,KIA,OPTIMA,0.43
ME,KIA,OPTIMA,1.4
MI,KIA,OPTIMA,0.46
MN,KIA,OPTIMA,0.95
MO,KIA,OPTIMA,0.61
MS,KIA,OPTIMA,0.45
MT,KIA,OPTIMA,0
NC,KIA,OPTIMA,0
ND,KIA,OPTIMA,0
NE,KIA,OPTIMA,1.12
NH,KIA,OPTIMA,0.33
NJ,KIA,OPTIMA,0.49
NM,KIA,OPTIMA,0.63
NV,KIA,OPTIMA,0.55
NY,KIA,OPTIMA,0
OH,KIA,OPTIMA,0
OK,KIA,OPTIMA,0.28
OR,KIA,OPTIMA,0.9
PA,KIA,OPTIMA,0.53
RI,KIA,OPTIMA,0
SC,KIA,OPTIMA,0.54
SD,KIA,OPTIMA,0
TN,KIA,OPTIMA,0.7
TX,KIA,OPTIMA,0.7
UT,KIA,OPTIMA,1.53
VA,KIA,OPTIMA,0
VT,KIA,OPTIMA,0.75
WA,KIA,OPTIMA,1.59
WI,KIA,OPTIMA,0
WV,KIA,OPTIMA,0.43
WY,KIA,OPTIMA,0
AK,SUBARU,OUTBACK,0
AL,SUBARU,OUTBACK,0
AR,SUBARU,OUTBACK,1.19
AZ,SUBARU,OUTBACK,0
CA,SUBARU,OUTBACK,5.15
CO,SUBARU,OUTBACK,4.88
CT,SUBARU,OUTBACK,5.82
DC,SUBARU,OUTBACK,14.61
DE,SUBARU,OUTBACK,0
FL,SUBARU,OUTBACK,1.54
GA,SUBARU,OUTBACK,0
HI,SUBARU,OUTBACK,0
IA,SUBARU,OUTBACK,3.5
ID,SUBARU,OUTBACK,11.21
IL,SUBARU,OUTBACK,8.03
IN,SUBARU,OUTBACK,8.93
KS,SUBARU,OUTBACK,4.46
KY,SUBARU,OUTBACK,2.74
LA,SUBARU,OUTBACK,1.58
MA,SUBARU,OUTBACK,0
MD,SUBARU,OUTBACK,0
ME,SUBARU,OUTBACK,13.61
MI,SUBARU,OUTBACK,4.9
MN,SUBARU,OUTBACK,6.42
MO,SUBARU,OUTBACK,0
MS,SUBARU,OUTBACK,2.03
MT,SUBARU,OUTBACK,12.65
NC,SUBARU,OUTBACK,0
ND,SUBARU,OUTBACK,2.23
NE,SUBARU,OUTBACK,12.16
NH,SUBARU,OUTBACK,12.13
NJ,SUBARU,OUTBACK,2.43
NM,SUBARU,OUTBACK,6.84
NV,SUBARU,OUTBACK,6.39
NY,SUBARU,OUTBACK,0
OH,SUBARU,OUTBACK,3.29
OK,SUBARU,OUTBACK,4.15
OR,SUBARU,OUTBACK,8.87
PA,SUBARU,OUTBACK,2.01
RI,SUBARU,OUTBACK,0
SC,SUBARU,OUTBACK,6.8
SD,SUBARU,OUTBACK,0
TN,SUBARU,OUTBACK,2.17
TX,SUBARU,OUTBACK,1.56
UT,SUBARU,OUTBACK,7.13
VA,SUBARU,OUTBACK,0
VT,SUBARU,OUTBACK,9.68
WA,SUBARU,OUTBACK,6.5
WI,SUBARU,OUTBACK,0.86
WV,SUBARU,OUTBACK,6.46
WY,SUBARU,OUTBACK,16.17
AK,MITSUBISHI,OUTLANDER,0
AL,MITSUBISHI,OUTLANDER,0
AR,MITSUBISHI,OUTLANDER,0.01
AZ,MITSUBISHI,OUTLANDER,0
CA,MITSUBISHI,OUTLANDER,0.24
CO,MITSUBISHI,OUTLANDER,0
CT,MITSUBISHI,OUTLANDER,0
DC,MITSUBISHI,OUTLANDER,0
DE,MITSUBISHI,OUTLANDER,0
FL,MITSUBISHI,OUTLANDER,0.06
GA,MITSUBISHI,OUTLANDER,0.12
HI,MITSUBISHI,OUTLANDER,0
IA,MITSUBISHI,OUTLANDER,0
ID,MITSUBISHI,OUTLANDER,0.22
IL,MITSUBISHI,OUTLANDER,0
IN,MITSUBISHI,OUTLANDER,0
KS,MITSUBISHI,OUTLANDER,0
KY,MITSUBISHI,OUTLANDER,0
LA,MITSUBISHI,OUTLANDER,0
MA,MITSUBISHI,OUTLANDER,0
MD,MITSUBISHI,OUTLANDER,0
ME,MITSUBISHI,OUTLANDER,0
MI,MITSUBISHI,OUTLANDER,0
MN,MITSUBISHI,OUTLANDER,0.25
MO,MITSUBISHI,OUTLANDER,0
MS,MITSUBISHI,OUTLANDER,0
MT,MITSUBISHI,OUTLANDER,0
NC,MITSUBISHI,OUTLANDER,0
ND,MITSUBISHI,OUTLANDER,0
NE,MITSUBISHI,OUTLANDER,0
NH,MITSUBISHI,OUTLANDER,0.11
NJ,MITSUBISHI,OUTLANDER,0.16
NM,MITSUBISHI,OUTLANDER,0.14
NV,MITSUBISHI,OUTLANDER,0
NY,MITSUBISHI,OUTLANDER,0
OH,MITSUBISHI,OUTLANDER,0
OK,MITSUBISHI,OUTLANDER,0
OR,MITSUBISHI,OUTLANDER,0
PA,MITSUBISHI,OUTLANDER,0.38
RI,MITSUBISHI,OUTLANDER,0
SC,MITSUBISHI,OUTLANDER,0
SD,MITSUBISHI,OUTLANDER,0
TN,MITSUBISHI,OUTLANDER,0
TX,MITSUBISHI,OUTLANDER,0.13
UT,MITSUBISHI,OUTLANDER,0
VA,MITSUBISHI,OUTLANDER,0
VT,MITSUBISHI,OUTLANDER,0
WA,MITSUBISHI,OUTLANDER,0
WI,MITSUBISHI,OUTLANDER,0
WV,MITSUBISHI,OUTLANDER,0.12
WY,MITSUBISHI,OUTLANDER,0
AK,MINI,PACEMAN,0
AL,MINI,PACEMAN,0
AR,MINI,PACEMAN,0
AZ,MINI,PACEMAN,0
CA,MINI,PACEMAN,0
CO,MINI,PACEMAN,0
CT,MINI,PACEMAN,0
DC,MINI,PACEMAN,0
DE,MINI,PACEMAN,0
FL,MINI,PACEMAN,0
GA,MINI,PACEMAN,0
HI,MINI,PACEMAN,0
IA,MINI,PACEMAN,0
ID,MINI,PACEMAN,0
IL,MINI,PACEMAN,0
IN,MINI,PACEMAN,0
KS,MINI,PACEMAN,0
KY,MINI,PACEMAN,0
LA,MINI,PACEMAN,0
MA,MINI,PACEMAN,0
MD,MINI,PACEMAN,0
ME,MINI,PACEMAN,0
MI,MINI,PACEMAN,0
MN,MINI,PACEMAN,0
MO,MINI,PACEMAN,0
MS,MINI,PACEMAN,0
MT,MINI,PACEMAN,0
NC,MINI,PACEMAN,0
ND,MINI,PACEMAN,0
NE,MINI,PACEMAN,0
NH,MINI,PACEMAN,0
NJ,MINI,PACEMAN,0
NM,MINI,PACEMAN,0
NV,MINI,PACEMAN,0
NY,MINI,PACEMAN,0
OH,MINI,PACEMAN,0
OK,MINI,PACEMAN,0
OR,MINI,PACEMAN,0
PA,MINI,PACEMAN,0
RI,MINI,PACEMAN,0
SC,MINI,PACEMAN,0
SD,MINI,PACEMAN,0
TN,MINI,PACEMAN,0
TX,MINI,PACEMAN,0
UT,MINI,PACEMAN,0
VA,MINI,PACEMAN,0
VT,MINI,PACEMAN,0
WA,MINI,PACEMAN,0
WI,MINI,PACEMAN,0
WV,MINI,PACEMAN,0
WY,MINI,PACEMAN,0
AK,PORSCHE,PANAMERA,0
AL,PORSCHE,PANAMERA,0
AR,PORSCHE,PANAMERA,0
AZ,PORSCHE,PANAMERA,0
CA,PORSCHE,PANAMERA,3.84
CO,PORSCHE,PANAMERA,0
CT,PORSCHE,PANAMERA,0
DC,PORSCHE,PANAMERA,0
DE,PORSCHE,PANAMERA,0
FL,PORSCHE,PANAMERA,0
GA,PORSCHE,PANAMERA,0
HI,PORSCHE,PANAMERA,0
IA,PORSCHE,PANAMERA,0
ID,PORSCHE,PANAMERA,9
IL,PORSCHE,PANAMERA,0
IN,PORSCHE,PANAMERA,0
KS,PORSCHE,PANAMERA,0
KY,PORSCHE,PANAMERA,0
LA,PORSCHE,PANAMERA,0
MA,PORSCHE,PANAMERA,0
MD,PORSCHE,PANAMERA,0
ME,PORSCHE,PANAMERA,0
MI,PORSCHE,PANAMERA,0
MN,PORSCHE,PANAMERA,0
MO,PORSCHE,PANAMERA,0
MS,PORSCHE,PANAMERA,0
MT,PORSCHE,PANAMERA,0
NC,PORSCHE,PANAMERA,0
ND,PORSCHE,PANAMERA,0
NE,PORSCHE,PANAMERA,0
NH,PORSCHE,PANAMERA,0.37
NJ,PORSCHE,PANAMERA,0
NM,PORSCHE,PANAMERA,0
NV,PORSCHE,PANAMERA,0
NY,PORSCHE,PANAMERA,0
OH,PORSCHE,PANAMERA,0
OK,PORSCHE,PANAMERA,0
OR,PORSCHE,PANAMERA,0
PA,PORSCHE,PANAMERA,0
RI,PORSCHE,PANAMERA,0
SC,PORSCHE,PANAMERA,0
SD,PORSCHE,PANAMERA,0
TN,PORSCHE,PANAMERA,0
TX,PORSCHE,PANAMERA,2.91
UT,PORSCHE,PANAMERA,0
VA,PORSCHE,PANAMERA,0
VT,PORSCHE,PANAMERA,0
WA,PORSCHE,PANAMERA,0
WI,PORSCHE,PANAMERA,0
WV,PORSCHE,PANAMERA,0
WY,PORSCHE,PANAMERA,0
AK,VOLKSWAGEN,PASSAT,0
AL,VOLKSWAGEN,PASSAT,0
AR,VOLKSWAGEN,PASSAT,0.18
AZ,VOLKSWAGEN,PASSAT,0
CA,VOLKSWAGEN,PASSAT,0.53
CO,VOLKSWAGEN,PASSAT,1.38
CT,VOLKSWAGEN,PASSAT,0
DC,VOLKSWAGEN,PASSAT,0
DE,VOLKSWAGEN,PASSAT,0
FL,VOLKSWAGEN,PASSAT,0.22
GA,VOLKSWAGEN,PASSAT,0.1
HI,VOLKSWAGEN,PASSAT,0
IA,VOLKSWAGEN,PASSAT,0
ID,VOLKSWAGEN,PASSAT,0
IL,VOLKSWAGEN,PASSAT,0
IN,VOLKSWAGEN,PASSAT,0
KS,VOLKSWAGEN,PASSAT,0
KY,VOLKSWAGEN,PASSAT,0
LA,VOLKSWAGEN,PASSAT,0
MA,VOLKSWAGEN,PASSAT,0
MD,VOLKSWAGEN,PASSAT,1.01
ME,VOLKSWAGEN,PASSAT,0.94
MI,VOLKSWAGEN,PASSAT,0
MN,VOLKSWAGEN,PASSAT,0.47
MO,VOLKSWAGEN,PASSAT,0
MS,VOLKSWAGEN,PASSAT,3.37
MT,VOLKSWAGEN,PASSAT,0
NC,VOLKSWAGEN,PASSAT,0
ND,VOLKSWAGEN,PASSAT,0
NE,VOLKSWAGEN,PASSAT,0
NH,VOLKSWAGEN,PASSAT,0.78
NJ,VOLKSWAGEN,PASSAT,0.34
NM,VOLKSWAGEN,PASSAT,0.32
NV,VOLKSWAGEN,PASSAT,0.58
NY,VOLKSWAGEN,PASSAT,0
OH,VOLKSWAGEN,PASSAT,0
OK,VOLKSWAGEN,PASSAT,0.23
OR,VOLKSWAGEN,PASSAT,0
PA,VOLKSWAGEN,PASSAT,0.33
RI,VOLKSWAGEN,PASSAT,0
SC,VOLKSWAGEN,PASSAT,0
SD,VOLKSWAGEN,PASSAT,2.28
TN,VOLKSWAGEN,PASSAT,0.33
TX,VOLKSWAGEN,PASSAT,0.45
UT,VOLKSWAGEN,PASSAT,0
VA,VOLKSWAGEN,PASSAT,0
VT,VOLKSWAGEN,PASSAT,0
WA,VOLKSWAGEN,PASSAT,0.5
WI,VOLKSWAGEN,PASSAT,0
WV,VOLKSWAGEN,PASSAT,0
WY,VOLKSWAGEN,PASSAT,0
AK,NISSAN,PATHFINDER,0
AL,NISSAN,PATHFINDER,0
AR,NISSAN,PATHFINDER,0
AZ,NISSAN,PATHFINDER,0.4
CA,NISSAN,PATHFINDER,1.33
CO,NISSAN,PATHFINDER,0.25
CT,NISSAN,PATHFINDER,0.15
DC,NISSAN,PATHFINDER,3.3
DE,NISSAN,PATHFINDER,0
FL,NISSAN,PATHFINDER,0.56
GA,NISSAN,PATHFINDER,0.46
HI,NISSAN,PATHFINDER,0
IA,NISSAN,PATHFINDER,0
ID,NISSAN,PATHFINDER,0.54
IL,NISSAN,PATHFINDER,0.95
IN,NISSAN,PATHFINDER,0.47
KS,NISSAN,PATHFINDER,0
KY,NISSAN,PATHFINDER,0.1
LA,NISSAN,PATHFINDER,0.16
MA,NISSAN,PATHFINDER,0
MD,NISSAN,PATHFINDER,1.1
ME,NISSAN,PATHFINDER,0.12
MI,NISSAN,PATHFINDER,0.4
MN,NISSAN,PATHFINDER,0
MO,NISSAN,PATHFINDER,0.41
MS,NISSAN,PATHFINDER,0.32
MT,NISSAN,PATHFINDER,0
NC,NISSAN,PATHFINDER,0
ND,NISSAN,PATHFINDER,0
NE,NISSAN,PATHFINDER,0.65
NH,NISSAN,PATHFINDER,0.45
NJ,NISSAN,PATHFINDER,0.82
NM,NISSAN,PATHFINDER,0.34
NV,NISSAN,PATHFINDER,0
NY,NISSAN,PATHFINDER,0
OH,NISSAN,PATHFINDER,1.09
OK,NISSAN,PATHFINDER,0.07
OR,NISSAN,PATHFINDER,0
PA,NISSAN,PATHFINDER,0.25
RI,NISSAN,PATHFINDER,0
SC,NISSAN,PATHFINDER,0.56
SD,NISSAN,PATHFINDER,0
TN,NISSAN,PATHFINDER,5.45
TX,NISSAN,PATHFINDER,0.47
UT,NISSAN,PATHFINDER,0.12
VA,NISSAN,PATHFINDER,0
VT,NISSAN,PATHFINDER,0.25
WA,NISSAN,PATHFINDER,0.64
WI,NISSAN,PATHFINDER,0.09
WV,NISSAN,PATHFINDER,0
WY,NISSAN,PATHFINDER,0
AK,JEEP,PATRIOT,0
AL,JEEP,PATRIOT,0
AR,JEEP,PATRIOT,0.31
AZ,JEEP,PATRIOT,1.31
CA,JEEP,PATRIOT,0.26
CO,JEEP,PATRIOT,1.62
CT,JEEP,PATRIOT,0
DC,JEEP,PATRIOT,0
DE,JEEP,PATRIOT,0
FL,JEEP,PATRIOT,0.24
GA,JEEP,PATRIOT,0.4
HI,JEEP,PATRIOT,0
IA,JEEP,PATRIOT,0.27
ID,JEEP,PATRIOT,0.36
IL,JEEP,PATRIOT,0.55
IN,JEEP,PATRIOT,0.4
KS,JEEP,PATRIOT,0.78
KY,JEEP,PATRIOT,0.26
LA,JEEP,PATRIOT,0.54
MA,JEEP,PATRIOT,0
MD,JEEP,PATRIOT,0.83
ME,JEEP,PATRIOT,0
MI,JEEP,PATRIOT,0.73
MN,JEEP,PATRIOT,0.28
MO,JEEP,PATRIOT,0.51
MS,JEEP,PATRIOT,0.17
MT,JEEP,PATRIOT,0
NC,JEEP,PATRIOT,0.19
ND,JEEP,PATRIOT,1.87
NE,JEEP,PATRIOT,0.24
NH,JEEP,PATRIOT,0.34
NJ,JEEP,PATRIOT,0.68
NM,JEEP,PATRIOT,0.71
NV,JEEP,PATRIOT,0.44
NY,JEEP,PATRIOT,0
OH,JEEP,PATRIOT,0.56
OK,JEEP,PATRIOT,2.58
OR,JEEP,PATRIOT,0.41
PA,JEEP,PATRIOT,0.38
RI,JEEP,PATRIOT,0
SC,JEEP,PATRIOT,0.3
SD,JEEP,PATRIOT,0
TN,JEEP,PATRIOT,0.32
TX,JEEP,PATRIOT,0.55
UT,JEEP,PATRIOT,0.57
VA,JEEP,PATRIOT,0
VT,JEEP,PATRIOT,0.42
WA,JEEP,PATRIOT,0.42
WI,JEEP,PATRIOT,0.56
WV,JEEP,PATRIOT,0.14
WY,JEEP,PATRIOT,0
AK,HONDA,PILOT,0
AL,HONDA,PILOT,0
AR,HONDA,PILOT,1.11
AZ,HONDA,PILOT,4.02
CA,HONDA,PILOT,1.42
CO,HONDA,PILOT,0.65
CT,HONDA,PILOT,1.04
DC,HONDA,PILOT,0
DE,HONDA,PILOT,0
FL,HONDA,PILOT,2.02
GA,HONDA,PILOT,1.88
HI,HONDA,PILOT,0
IA,HONDA,PILOT,1.83
ID,HONDA,PILOT,0.66
IL,HONDA,PILOT,0
IN,HONDA,PILOT,0.86
KS,HONDA,PILOT,2.82
KY,HONDA,PILOT,0
LA,HONDA,PILOT,1.12
MA,HONDA,PILOT,0
MD,HONDA,PILOT,3.93
ME,HONDA,PILOT,0.46
MI,HONDA,PILOT,0.44
MN,HONDA,PILOT,0
MO,HONDA,PILOT,0.56
MS,HONDA,PILOT,0.77
MT,HONDA,PILOT,0
NC,HONDA,PILOT,3.49
ND,HONDA,PILOT,16.6
NE,HONDA,PILOT,0.49
NH,HONDA,PILOT,1.02
NJ,HONDA,PILOT,1.77
NM,HONDA,PILOT,1.04
NV,HONDA,PILOT,1.08
NY,HONDA,PILOT,6.69
OH,HONDA,PILOT,1.28
OK,HONDA,PILOT,0.56
OR,HONDA,PILOT,1.22
PA,HONDA,PILOT,0.62
RI,HONDA,PILOT,0
SC,HONDA,PILOT,2.33
SD,HONDA,PILOT,16.6
TN,HONDA,PILOT,1.46
TX,HONDA,PILOT,1.61
UT,HONDA,PILOT,0.47
VA,HONDA,PILOT,0
VT,HONDA,PILOT,0.87
WA,HONDA,PILOT,0.62
WI,HONDA,PILOT,0.28
WV,HONDA,PILOT,1.08
WY,HONDA,PILOT,0.74
AK,TOYOTA,PRIUS,0
AL,TOYOTA,PRIUS,0
AR,TOYOTA,PRIUS,0.64
AZ,TOYOTA,PRIUS,2.45
CA,TOYOTA,PRIUS,3.31
CO,TOYOTA,PRIUS,1.3
CT,TOYOTA,PRIUS,0
DC,TOYOTA,PRIUS,0
DE,TOYOTA,PRIUS,0
FL,TOYOTA,PRIUS,1.09
GA,TOYOTA,PRIUS,0.35
HI,TOYOTA,PRIUS,0
IA,TOYOTA,PRIUS,0.59
ID,TOYOTA,PRIUS,0.4
IL,TOYOTA,PRIUS,3.33
IN,TOYOTA,PRIUS,0
KS,TOYOTA,PRIUS,3.46
